384883562,135535670,564378090,False,True,50
562700817,471828099,278539826,True,False,80
684315968,443332066,115751058,False,True,87
107199281,219594087,858327591,True,True,36
920563238,473520637,423306501,False,True,55
1162798,86748910,692295285,True,True,49
751494651,575874210,302399413,True,True,96
512739856,442268284,763966522,False,True,16
135264568,667883212,574577484,True,False,38
811311208,205098350,675664553,True,False,90
75607652,658534646,389497223,False,True,67
105892425,493282374,113165385,False,True,75
576192681,3334812,829817816,False,False,2
595065282,272006324,400225885,True,False,42
972193348,806629532,406334994,True,True,13
816825755,546148366,817029888,True,True,73
574916809,780970864,202725069,True,False,58
42809061,512003819,598022919,False,False,68
553282358,917397649,538052995,False,False,49
500168038,808275596,889633044,False,False,43
265870257,796697315,113559989,False,False,52
936070772,174187192,975077994,True,True,88
814877762,503304011,729341835,False,True,26
816424742,150716526,188288949,False,False,46
587015333,158764034,935867364,True,False,22
841608577,599867249,21395222,False,False,74
466452386,54712005,705568826,True,False,44
702001107,454706165,598400901,False,False,11
757496159,679954529,583752602,False,True,61
244624732,536614366,40784566,False,True,65
587844560,605878879,272349741,False,True,72
864679266,45066376,677412997,False,True,17
551328954,742113747,265310477,False,True,30
863923832,935036826,315580075,False,False,22
636228616,208873315,441242432,True,False,29
705182605,815217131,653630283,True,True,28
171803649,946904331,197738550,False,False,80
429563991,774121495,326193408,True,True,42
343548637,500489174,509359583,False,False,47
332090881,758954185,33183148,True,True,5
277887064,452143160,519879722,True,True,54
516180703,493431085,255647314,False,False,8
103468033,984652428,147737588,False,True,80
895689511,222287001,127467008,True,True,3
779917062,965604623,27905710,True,False,73
246344020,121336828,828036172,True,False,34
278237859,41427640,495929437,False,False,59
160863753,357765328,928157264,True,False,80
318307305,814628388,359627802,True,True,89
920627289,253155699,383155691,True,False,31
510638277,328595313,767624098,False,False,45
252314276,953823782,383268091,False,True,36
302644797,108040091,324526090,False,False,71
96540213,350907929,329494675,True,False,91
367884444,11735108,966559519,False,True,35
952000385,783055615,433208352,True,True,57
820351120,632728687,618326040,True,True,68
419390899,505725795,575403755,True,False,5
572055066,381135502,389288088,False,True,26
983092756,285391558,459317228,False,True,73
484435558,320859261,724806822,True,False,46
924690388,119302792,831028949,False,False,23
92896098,619378026,174213072,False,False,36
335774841,366155383,79770994,False,True,84
958940548,280066833,384413584,True,True,99
109848368,963905618,472478066,False,False,85
957479339,384351446,645144670,True,True,81
215708266,816694573,661994834,True,False,78
83098285,335884245,479535739,True,False,79
647933184,564613254,961459312,False,True,58
71755432,748793394,919053544,False,False,75
758660855,202274236,626651400,True,False,42
718407616,216540103,289116712,True,False,54
185886621,800791382,701029378,False,True,86
512083843,14083428,443234958,False,True,43
894376281,80553974,308252542,True,True,33
893607774,376298900,171182451,False,True,38
152612602,764720807,646155074,True,True,31
504978523,380823511,860499217,True,False,28
879484910,466605849,655994686,True,True,63
312000089,80278026,959585558,True,True,61
113251828,653777235,169060796,False,True,33
371522921,279126834,401303074,True,True,33
218209926,454052475,636726105,True,True,86
567614152,475622342,389515229,True,True,58
672250587,838919230,48973378,False,False,32
417177657,954074571,340719612,True,False,72
135069759,544107086,7321614,False,True,41
874004445,555218749,14068870,True,False,87
994702587,172895687,906873719,True,False,94
219659965,80306806,468631766,False,True,53
278841758,831769164,684367137,True,False,50
987358286,181230047,509272937,False,True,63
854543549,34930071,428391325,False,True,63
566804584,344333800,2440614,True,False,42
412336562,319457263,323150694,True,False,86
254948319,546882418,255486237,True,True,22
727544770,791911653,648130246,False,True,65
364000107,81556569,168861044,True,True,60
519987527,242056644,921366229,False,True,94
532142051,103141426,286717997,True,False,59
175311711,595017527,363910134,False,False,46
373810981,381804602,781087748,True,True,37
981796471,51198121,3775300,True,False,46
253002965,134760061,76280420,False,False,57
943106500,416243271,525499662,True,False,15
928743853,465041643,122155424,True,True,74
291338434,719199901,423358869,False,False,86
814906055,307058053,991998094,False,False,97
940511746,184950007,291441201,False,True,53
511350818,448154822,722664295,False,False,24
931652559,62611791,441207705,False,True,78
244873497,921297464,710903369,True,True,10
40135729,541294144,230994542,True,False,56
583265171,388769193,559334696,False,True,75
859259693,105520455,455541481,False,False,89
22876676,502691566,17506197,True,False,84
420164535,184519202,22872433,True,True,93
259281263,682277418,129096397,True,False,47
304001624,296442639,535903988,True,True,31
682619729,376337531,691924349,False,False,18
329475424,657714239,372149276,False,True,55
74994125,858731286,761237883,True,False,73
542422743,376283982,79305384,False,True,69
626550491,660318815,322432785,False,True,26
356235939,865507557,297309871,False,True,40
149229377,734603718,413392043,False,False,65
563461831,440517822,446919766,False,True,92
706968132,914160808,501698996,False,False,83
233619125,58896142,80303766,True,True,11
856232378,342139960,374556607,True,True,37
255852170,370412437,359946575,True,True,6
314339586,698215474,498778216,True,True,85
241490254,50616137,536372062,True,True,37
751006550,548063581,250561184,True,True,44
323414961,145715050,675593394,True,False,54
277192960,444018102,977990319,True,True,75
564409805,349448975,673549370,True,True,91
330319495,806063309,998634384,True,False,1
574436278,458155975,61772629,True,True,91
119288908,787640010,899449875,False,True,10
384546528,11755885,710240583,False,True,62
877525621,164420581,730533953,False,False,93
695447450,309447478,54230810,True,True,66
441254182,98627138,383690978,False,False,53
473593175,271633175,75580925,True,False,53
854084438,644351798,315344781,False,True,48
206490314,366907082,655700456,True,True,60
277860232,791598529,624489378,True,True,6
860233108,785458622,649747347,True,True,93
711205408,717347319,283608462,True,True,87
540662727,813999220,206639816,True,False,19
615573572,116794466,252434935,False,True,77
9198794,58863450,751364936,False,True,93
905329534,342738901,961520840,True,True,18
882694822,619533813,165547975,True,False,34
198468422,26068645,877087845,False,False,53
390963673,79768449,862845220,True,False,20
806554761,288079183,658118650,False,True,42
184112118,925117919,328008343,True,True,15
917208835,524071500,610705929,True,True,31
23766821,235705847,249346891,False,True,11
893897733,232228015,217135446,True,True,31
73703671,470154953,827458199,False,True,91
514203489,3933055,394181983,False,True,94
11656878,851408851,750976510,False,False,32
922557049,356645998,764371490,False,True,28
943970974,893785048,914393680,False,False,99
202804926,966010161,529994105,True,True,80
319622134,149005861,314035036,False,False,31
915037509,278159218,39950240,True,False,52
350294814,163890222,372466073,False,True,4
545199034,520077944,58747194,False,False,32
820425,957356164,19069022,True,False,23
412335548,993219059,578052952,False,True,71
3621465,227065228,836531814,True,False,14
239624612,636953738,992672213,True,True,82
620657739,303325983,670465256,True,True,75
746189984,771738787,324773861,False,False,56
292394880,513979340,735356540,False,False,90
944223696,404255483,753504846,False,False,7
201945999,92291446,881489729,False,True,19
323579200,608703394,750803654,True,False,24
559280186,920819256,519980277,False,True,64
385982217,5837843,532393831,True,True,13
397891999,429419815,742272050,True,True,80
67468963,958947745,407468505,False,True,38
871788222,820691330,463480053,True,False,9
811954363,94299669,733578909,True,True,97
387913495,119448697,204406136,True,True,89
536085844,928172203,931778737,False,False,88
445006209,238800760,160810060,False,True,82
832008186,957294606,631248966,True,False,38
175166534,248486616,331633421,True,True,7
391029963,902012150,178495205,False,False,33
597890889,952610703,683219970,False,True,36
449168597,114907367,293084676,False,False,44
925157939,863447735,963673420,False,False,30
342613462,248880553,166461921,False,False,3
558386210,89660014,466352771,False,True,62
700343711,676596588,541935815,False,True,18
138232712,314559313,891394872,True,False,83
86073338,590525398,555997224,False,False,60
102539616,478903736,238140489,False,True,45
161982714,772642768,12918979,False,False,97
895045313,583602896,749056474,False,False,2
893467843,92792516,512831997,False,False,35
402235128,72762582,559016209,True,False,35
471243933,662156449,568392125,False,False,88
387454012,815478507,250800430,True,False,58
165096563,482253898,355496651,False,True,11
89022933,418583164,706227975,False,True,43
85539698,316881737,705010221,False,True,35
888968179,833600201,33467986,False,True,30
407847593,27064238,820576812,False,True,7
765092371,799516418,422409805,False,False,29
993815693,487079974,697957015,True,True,32
642938348,931139511,659394533,True,False,45
181936932,498625869,332848433,False,True,83
544504982,501343908,297519019,True,False,35
285684633,226913613,138547003,False,False,21
6065567,150680669,696320422,True,False,99
655076558,436213417,594240623,False,True,26
637511677,267930840,244622859,True,False,78
735970479,867325515,594533172,False,True,12
994120594,935225253,979772414,True,True,2
182044614,5529285,156127462,True,True,63
749823921,768566324,603613421,True,True,77
242541883,831628614,480529602,True,True,24
103118467,911252164,546741225,True,False,90
608712323,420438267,760326623,False,True,96
15777683,304860870,269143288,False,False,2
97467904,181362641,134079655,False,False,91
177796868,398672144,624635219,False,True,56
638687802,950196943,514146492,False,True,26
465704737,824907900,104090702,True,False,71
871434083,172720904,349316313,False,True,93
499626538,660747222,300796860,True,False,24
105297062,490256315,286643619,False,True,50
283051311,782948978,77352852,True,False,47
445640699,275381986,57763649,True,True,70
911194316,849026973,333925929,True,False,45
562289748,533970639,77151494,False,True,68
257928569,173443219,3741197,True,False,75
969174342,830569574,645568056,False,False,7
636060063,669832889,234305690,False,True,5
880065775,486301213,544657301,False,False,10
905790188,684630323,748828247,False,True,64
425614943,596245517,456812172,True,False,76
465311869,171210326,640283352,True,True,29
60355795,309870051,883637355,True,False,8
217581950,682026500,335785110,True,False,84
137680889,663055560,619392952,False,True,95
8012657,134418364,757724159,True,True,37
607675559,241045402,726160265,True,True,3
405855309,579143031,442150232,True,False,25
213791415,636351992,900023648,False,False,39
309584093,394602113,789505498,False,True,28
145579042,558999444,802570142,False,True,91
527796185,60156943,134160731,False,False,54
345434911,748248254,267075124,True,False,23
397685358,878543933,128538349,True,False,73
50444659,330779586,517244335,True,False,78
579638600,990698976,983711630,True,True,85
224405058,716040265,286232943,False,False,47
110019482,699298158,974589354,True,True,87
123743788,774184,769444592,False,True,38
152078713,770366303,866478434,True,False,96
392488280,160890939,369542184,True,False,67
559849639,899891708,424493601,True,True,91
941364041,865267742,147203165,False,True,99
757698834,693982280,998981426,False,True,69
11662613,17730087,771407754,False,True,55
989473496,154123106,76669881,True,True,57
104818083,756965957,764443503,True,False,43
444432171,712620596,916369332,False,False,36
231586670,497900632,505173047,False,True,94
963149072,744169718,917729480,False,True,91
899655903,954927843,606427219,False,True,93
832447371,617261598,725338407,False,False,51
228779345,454173139,897369541,False,True,53
773471240,151335273,397185615,True,True,79
48215300,116217912,841539989,True,True,40
652720348,425116472,415575047,False,True,84
825479229,573326918,290970902,False,True,1
628685070,654833334,948540634,False,False,85
48018561,396074094,540283328,True,False,19
519938952,482271628,581592718,False,False,31
88741753,701165594,256308228,True,False,13
92652249,381460409,50303348,True,False,63
239569957,787383650,123455306,True,False,72
847023219,51269549,471741672,False,True,96
855476285,265531728,518886103,True,True,92
260092175,14615865,750436966,False,False,33
746974643,299106277,730800347,False,False,27
808106626,992333912,654478346,False,True,12
66600329,126036210,693572423,False,False,77
833690108,105611740,617902378,True,True,66
605357420,867132837,54080427,True,False,72
880122501,254030836,890037813,False,False,49
987701441,22726109,146976048,True,True,10
310400928,945752426,117913066,True,True,20
228025737,397001246,50775722,False,True,79
708811991,455545691,825003771,True,True,4
208935401,679401440,196741440,False,True,89
228808903,269859393,479108112,True,False,94
624644352,624964264,930588353,False,False,53
540588191,205318035,708213756,False,False,40
676204159,901305936,102181824,True,True,19
664589153,915402352,803786418,True,False,50
894187861,382902463,916151070,True,True,89
722235658,24046238,521611760,True,True,53
861145740,181838915,474517666,True,False,2
328946904,356198745,778721990,False,True,13
791405999,130505185,181930450,True,False,96
137327613,514828966,625173822,True,False,60
612199005,316262950,34087555,False,True,87
876979463,566542470,547133724,False,True,90
716864738,367935460,383691455,False,False,64
716899952,96037646,131608159,False,True,5
707129235,434509952,484655894,False,False,84
901710922,426179331,549053700,False,False,22
979534097,509792833,225697749,False,False,68
581161693,216108921,893347207,True,False,17
576295676,347162847,733960485,False,False,54
466517400,824343352,883343709,False,True,69
391977315,315354835,594208394,False,False,81
357036325,840472632,683480772,True,False,27
417893945,814811171,174866894,True,True,22
147378086,431288812,863648985,True,False,62
105382759,920128795,708112876,True,True,86
332104236,986171836,397767999,False,False,60
90543438,873371213,542522766,True,False,73
487974109,408052167,536532180,True,False,90
361880672,19661075,617649393,False,False,68
832342055,78776303,330025884,False,False,75
102865767,344730192,430597927,False,False,82
873307646,888187238,304699707,False,True,33
674287551,65009521,512484715,True,False,58
88639046,642497919,356440615,False,False,39
242461939,665570844,140187663,False,False,43
275790030,121506270,270963493,False,False,57
299790405,664604669,571912894,False,False,67
598555574,792829693,663348188,True,False,78
168251305,699081403,253549401,False,False,96
397016742,298008173,694304732,True,False,17
684271165,156275668,190822588,False,True,24
62359251,885222143,85506725,False,False,16
5363889,376565695,52920728,False,True,85
726865439,958135289,673325005,True,False,99
177785759,523040929,241108148,True,True,68
879769170,259406107,83697169,True,True,43
484678351,725191028,499568745,True,True,11
695467926,229840493,865611156,True,False,50
906989071,716077068,91706155,False,True,62
497243421,325058154,607494995,True,False,77
993698466,751305557,493173478,True,True,57
76925061,604019421,348763509,False,True,48
358027019,298323866,736167891,False,False,32
132672088,84858589,775655718,False,True,67
589788466,43060203,945887248,True,False,70
825806526,292139009,29612243,False,True,47
613850215,291455824,171198852,True,True,15
155068915,287369866,519815746,False,True,2
886604316,930942110,661313070,True,True,61
994564297,256422743,347240937,False,False,2
628176887,616000101,699918375,False,False,90
451498744,628678290,863480759,True,False,37
147741326,841125068,68856481,False,False,12
156155847,979193299,564378256,False,False,97
41430958,537251710,232271756,True,False,18
123420901,796648331,477232189,True,False,40
443447412,509049435,493557187,False,True,85
151714231,621098264,978491016,True,True,22
541863714,362274369,674215936,True,False,83
451203179,697484629,41679459,False,False,26
671850554,32606697,893893859,False,True,16
895057067,992123910,177754937,False,True,8
623137565,540462411,820096878,False,False,95
994667915,752407145,396438221,True,False,37
504204424,892874717,135602296,False,False,96
358322546,716687969,904460913,True,False,13
956109794,466653832,479013113,False,True,15
40987246,873009238,173431853,False,False,12
14933454,736828579,918506602,True,False,85
860122744,658320982,155578364,False,True,25
20200465,252855212,287709676,True,True,47
168696456,386141344,596619530,False,False,31
474209263,171979660,358440402,True,False,1
199078207,903145857,285466101,True,False,96
47378898,269865464,984596442,True,True,29
970911357,434725995,285797859,True,False,14
860979900,829117809,562477311,False,True,22
523964091,321326298,978563774,False,False,56
493740971,612374099,685778656,True,True,28
963744330,5181792,625586810,True,True,5
487558101,116416915,9267868,True,False,33
26526333,244406582,369491869,True,True,15
441541780,497800899,470783747,True,True,31
989021879,441196487,655617645,True,False,76
599743240,819352086,112420403,True,True,79
515524720,540855879,664627271,False,True,32
211999404,212866458,598630500,False,False,37
190619996,276412100,225605356,False,False,82
806926365,899545500,514127211,True,True,72
385048817,63073525,557878346,True,False,90
211118405,18438587,978348232,False,False,84
478797242,919730931,284081694,True,False,28
707311601,333996913,861540411,True,True,28
538894019,57389098,109334597,True,True,37
283178785,195880012,209753739,False,True,15
758066846,967230911,501512066,False,True,56
391493002,618434124,574607949,True,True,79
540422997,652087811,47346076,True,False,99
861753636,99272407,829208944,True,False,65
794009111,923202693,817277207,False,True,51
636159123,537464020,782968901,True,True,88
776676053,12024810,890090351,True,False,61
707518517,159201526,993832198,True,False,55
319166770,47239694,583546907,True,True,4
321436733,482314966,261356440,False,False,52
743940278,779657616,329427038,True,False,53
7317655,406986981,255316104,True,True,60
107014874,561430713,204989000,True,False,55
660133093,474961071,175709980,True,True,24
922377228,423510611,457884436,False,False,91
623612070,929129280,110747130,True,False,12
286003416,638834704,415668157,True,True,34
293757461,156789205,587976657,False,True,52
832500622,107658242,914081604,False,True,43
344993885,475736637,486989001,True,True,32
68208441,261838376,594987699,True,False,53
489561163,737628388,5048070,True,False,93
131004787,192393771,163230686,False,False,14
653790733,939138615,317876974,False,False,70
375134,908928574,741715601,False,True,8
627636787,198343770,492528122,True,True,5
745518029,952898096,618023711,True,True,37
513100798,742137412,179883168,False,False,99
263085920,509789635,501290457,True,True,21
2145781,128472874,348859720,False,True,63
788418151,805130639,713235789,False,True,73
436870533,35359386,792862890,True,True,3
517855695,595947831,445461166,False,True,17
524457869,15692185,325249866,False,True,51
579355547,276527193,764474857,True,True,27
701032286,854871368,612413866,False,True,69
654769457,588698734,279410990,True,False,55
202157015,149747241,420103415,True,False,83
761706798,52274053,701838106,True,True,33
304587050,41722457,383786036,True,True,19
964956444,151510377,941859766,False,True,24
409134215,529668901,326523082,False,True,83
891430251,74006005,467879769,False,False,27
94499547,99613172,443273295,False,False,5
569219898,523013808,488682577,True,False,23
304760772,456136631,243652217,True,True,40
606459553,680352130,737440849,True,True,31
511397996,4792442,757171783,False,True,29
856912274,527656504,497183777,True,True,25
742925931,38402666,627857020,False,False,89
746132272,121512394,846069157,True,True,84
594283813,798218489,588510586,True,True,86
534156510,909210981,29005012,True,True,52
284053780,705317823,236425582,True,True,16
730518513,192572097,352003353,False,True,45
768445016,705825350,727767144,False,True,94
457515836,412577206,552638857,False,True,49
703672198,785334543,357185512,False,False,20
216428330,603237630,623246884,True,False,25
652866998,549632480,690802848,False,True,26
486962283,596064939,447932659,True,True,46
136419402,686008242,470054690,True,False,1
966222054,365847634,435699563,False,True,64
798757724,97521284,614539932,True,False,74
823845866,659448909,89244929,True,True,89
258292916,767389916,44274930,True,True,67
40437076,562254363,482201829,False,True,89
724867603,136519083,921065167,False,True,25
811567596,904811151,56804887,True,False,27
645041553,329881224,814274396,False,True,64
375400711,655919417,490726973,False,False,91
958303642,673164683,934603772,False,False,93
163173171,906217852,600943456,False,True,64
825983029,203177556,516674858,False,False,29
832718922,212865068,876021721,False,False,11
859278921,339552614,244682396,False,False,84
401296947,144336725,314902751,True,False,47
316129012,49421352,197192381,True,False,98
669837534,922525542,897667768,True,False,12
127008944,536888567,986987029,True,False,61
38760823,184809704,25148866,False,False,37
685890831,324655145,389078692,False,True,29
330368707,819700406,540812889,True,False,62
93277733,706487263,330610393,False,True,72
203694867,690275983,464651183,True,False,98
853671377,201040089,396524768,False,False,48
444460499,482887877,146554030,False,True,56
596071647,909552487,601306479,False,False,6
573581520,79943452,14505437,True,True,5
278140868,147889442,81153301,True,False,22
903414970,555602845,613146064,True,False,12
891351959,624217217,852178608,True,False,4
472957003,264151506,266146436,False,True,20
124183793,593903827,851641752,True,False,63
965745153,486195382,94060965,True,True,82
396401660,144801907,853341609,False,False,88
944453463,187243547,2938819,True,False,22
203022414,510323592,477338460,False,False,84
775178255,505130003,853089709,False,True,4
360949583,493964810,998896380,False,True,42
26118007,536151883,196206597,True,False,46
186153641,538994309,338440251,True,False,11
191165096,643056286,875464747,False,True,5
154227167,990734968,591676389,True,False,92
966542644,509352274,969327108,False,False,43
885841599,962873026,744160600,False,True,19
18210415,170476161,843467324,True,False,36
504387364,393769800,676572603,False,False,53
160177691,723724842,287537064,False,False,45
828741894,774884658,956130062,True,True,16
488475974,368454470,965981199,False,True,86
363395583,608644561,188046788,False,False,4
202915545,134691791,201878426,True,False,19
246308011,221009120,813467985,True,False,85
144209378,933328089,135519758,True,False,68
226157132,744884433,104472554,False,False,42
389543480,597693556,898202944,False,True,9
344371722,467000138,104710516,True,False,69
250469549,592590185,28038676,False,True,84
344036005,51567376,710932990,True,False,56
730164612,71582958,854865922,False,True,87
931479029,516952211,603632389,False,False,15
288049073,435419779,838871179,False,True,19
744577748,892623897,183730125,True,True,16
652086162,456279088,717866465,True,True,48
709469080,272850546,835209126,True,True,31
232373803,836449772,999979718,True,True,24
89029086,468993194,745981958,False,True,59
6123306,617807745,959030500,False,True,87
378508638,287306331,30239883,False,False,2
156263425,672000961,175024883,True,True,57
313943298,952084891,354696160,False,True,26
190541620,513997123,572517447,False,True,57
415206492,773199912,974450119,True,True,72
520461523,189057429,900735361,False,False,79
280315097,538696333,980613985,False,True,65
57620868,964888720,396985920,True,False,53
236902027,477807107,123953290,False,True,85
297343082,427424264,933477135,True,True,9
36291209,29995148,418646199,True,False,88
673022316,348594702,994629349,False,True,95
275473114,201303231,439679923,False,False,39
175363958,242982213,208256962,True,False,77
600166290,817518123,859187399,True,False,53
859940149,822425093,260225355,False,False,5
229459287,606715567,361209878,False,True,22
535114725,675623152,229806007,True,True,13
418438136,372931121,533960760,False,True,4
874378910,591585165,140628898,False,False,78
23762444,630405015,680589187,True,False,43
694932764,377495001,248356052,True,False,29
27730594,661327880,743780250,False,False,22
545741645,431371121,390047840,False,False,30
996070515,315403486,539899049,True,True,36
903693151,586360740,755976556,False,True,87
535759059,70516652,974284428,False,True,5
880210745,23080265,677978448,True,False,62
291708512,882470196,681993847,False,True,42
396112875,293141842,6225851,True,True,39
885676955,470196172,353895799,False,True,11
530771378,452681431,171054248,False,True,84
239458666,741511643,957508718,True,False,60
617095942,748857691,798597417,False,False,14
679368164,976807348,489003840,True,True,20
862571093,150244263,601989094,False,False,1
696079481,993216705,531415545,False,False,7
450143914,416725206,426320542,False,False,36
461859168,56040317,442731986,True,False,72
587337817,966976068,537168092,True,True,51
619588090,194162709,273745145,False,True,31
237085569,651109474,822958597,False,False,85
69683353,47709424,32416247,False,True,52
714808461,836448981,289380214,True,False,13
754399803,457444140,381825410,False,True,95
466498136,483312688,785590832,True,False,52
790379489,476221456,404312995,True,False,4
532886658,508016679,412047240,False,True,72
687253616,852865035,498419097,True,True,37
225477155,486429506,319413207,True,True,55
924079978,354766339,650098100,False,True,16
71602315,53125177,97910997,False,False,99
111989877,594393309,230615370,True,False,37
710848726,168860965,122000541,False,True,15
453157877,445632916,985354355,True,False,46
202865527,639530311,256698803,False,True,25
386219559,661505036,20672327,True,False,28
622798429,177116105,908771743,False,False,90
140561520,972414600,886157581,False,True,6
432967527,262963996,159700726,False,True,5
175326030,657188373,262044156,False,True,31
735636709,262644952,398058136,False,False,93
346060493,459481873,654924442,False,True,2
239374593,947074292,536757573,True,True,82
577211336,250185140,199529862,True,True,93
91366545,884267795,243281293,False,True,85
20274264,988256351,869844120,False,False,64
505506884,161013422,105571607,False,False,98
395737245,593285407,224646443,True,True,47
504953860,93536695,383335952,True,True,6
105033116,529599594,846267553,True,False,98
695485593,367099602,383441051,False,False,5
148105385,635165828,176627419,False,False,12
713094811,629820641,643565247,True,False,82
708724732,949615325,621690626,False,True,98
473412195,576896526,930925610,False,True,24
799962834,40819925,272831870,True,True,24
597077523,597560950,773877551,True,False,63
294522030,614426676,517254244,True,False,43
413521594,886021829,719299724,True,False,93
360884570,923353750,893092571,True,True,25
119135589,335348106,135990181,False,True,54
840007127,590098402,377915540,True,False,22
49214437,534139489,955969490,False,True,86
465249881,202915241,846613599,False,True,61
521547552,776787269,284857698,True,False,33
346427717,196140599,272796852,False,True,66
491421157,358741888,523862328,False,True,14
49594556,9476636,264088067,False,False,22
982596733,366605283,445743938,True,False,13
395897728,615720075,936112421,False,True,32
250604825,505741483,827986564,True,True,43
939942064,517848213,478689836,True,False,12
335718023,483458161,772425414,False,True,39
349065749,14986746,802826141,True,True,40
882807410,312915498,260453556,True,True,44
722185304,968584792,944509299,True,False,92
312197958,230365,951859394,False,False,46
743132898,684924969,863747153,True,False,45
349423440,689468651,161899119,False,True,40
510950935,187569863,154072573,True,True,74
165339606,788994068,382379719,True,False,53
174358622,125632774,752271266,False,True,45
437899652,510770845,448368005,True,True,67
531759399,555931395,615121302,False,False,45
277830456,175831930,794814177,False,False,54
770675768,879717946,833673584,True,False,77
73733193,704172638,109438510,True,True,57
699957612,501746367,295237533,False,True,66
950877834,164237705,867667798,True,False,61
129580438,357114930,987469512,False,False,40
739459157,629095162,426498459,True,True,51
619917004,230741998,837815547,False,True,61
557305429,202285581,403414003,True,True,30
150762308,569521926,67378208,True,False,53
675949230,283347135,978997335,True,True,32
790155157,137353316,943042835,False,False,52
145662960,491303376,424745064,False,True,87
825184219,280134500,891257668,True,False,70
207211380,86620556,248847868,False,False,19
332276318,607644747,34709538,False,False,79
535515832,396868804,153164784,False,False,14
672686588,847521446,612270921,False,False,62
875033121,370037944,481130403,True,True,32
643638937,424010856,353323932,True,True,99
66992497,102463830,351735748,False,True,98
488712690,254061109,958598371,False,True,69
724546937,303209038,399546323,False,False,9
86164107,327219605,189323634,False,False,42
710477470,142609832,301014557,False,True,11
440330234,254953525,381031983,True,True,78
783890970,921251627,470013783,False,True,64
658365312,243942225,124829414,False,True,1
914704799,888007987,844759070,True,True,69
801633022,435108313,289805625,False,True,24
681355353,768254275,6098196,False,True,99
310490734,562338811,848226354,False,False,66
612487970,456263097,935940521,False,False,57
290750207,920869786,677490283,True,False,36
263935075,169508057,60555326,False,True,2
488318719,847734844,880294138,True,False,62
637137614,808461087,53181564,True,True,90
155194794,293282821,916268009,True,False,74
752676690,255545200,461589442,False,False,12
557407545,383761946,962500661,False,False,3
929699677,618075964,201763709,False,True,13
777706017,377372016,507717442,True,False,17
515534413,156175797,441752837,False,True,51
443686913,77176162,511173851,True,False,11
558284925,767229071,202328927,False,False,56
660524143,990994342,222491940,True,True,86
701017025,326842807,160179563,False,True,28
230417658,439760975,346594992,True,True,49
678334863,782697996,241363333,True,True,51
510078751,607279452,678337886,True,True,37
921676204,17499581,699663607,False,False,91
942565841,483605453,951301063,False,True,81
352291228,651424036,668123265,True,True,50
758434908,261753266,561673838,False,True,89
323420374,210494273,788537985,False,False,60
182703096,604283218,56775748,False,False,39
581298580,287483923,787369403,True,True,72
537929054,97623010,709005475,True,True,55
840669718,279867089,515276886,True,True,1
804200346,208577397,935628007,False,False,44
129417878,228866887,961755244,True,True,47
758780055,557985851,780837364,True,False,80
712607697,329795780,907787447,False,True,98
186004935,897612843,112755632,True,False,24
82318392,4342311,265984320,True,False,66
455925305,776645383,667970563,True,True,13
760194534,184223269,699614253,True,False,54
770194954,564099766,630954008,False,True,1
100526345,964476287,33407645,False,False,72
329141665,891912211,355837651,False,True,39
203424981,710318100,567880821,True,False,87
